Country,Admin1,Facility_n,Facility_t,Ownership,Lat,Long,LL_source
South Africa,Eastern Cape,Kanyayo  Clinic Bizana,Clinic,MoH,-31.0792,29.8004,GPS
South Africa,Eastern Cape,Kareedouw Clinic,Clinic,MoH,-33.9523999999999,24.306,GPS
South Africa,Eastern Cape,Kati-Kati Clinic,Clinic,MoH,-32.2882,27.1571,GPS
South Africa,Eastern Cape,Katkop Clinic,Clinic,MoH,-30.8977,28.5493999999999,GPS
South Africa,Eastern Cape,KB Siswana Clinic,Clinic,MoH,-31.5592,26.5492999999999,GPS
South Africa,Eastern Cape,Kenton-On-Sea Clinic,Clinic,MoH,-33.6762,26.6663,GPS
South Africa,Eastern Cape,Keti Clinic,Clinic,MoH,-32.0420999999999,28.1156,GPS
South Africa,Eastern Cape,Khanya Clinic,Clinic,MoH,-33.8652999999999,25.5749999999999,GPS
South Africa,Eastern Cape,Khanyayo Clinic Holy Cross,Clinic,MoH,-31.1938,29.8454,GPS
South Africa,Eastern Cape,Khayamnandi Clinic,Clinic,MoH,-31.2817,25.8121,GPS
South Africa,Eastern Cape,Khuze Clinic,Clinic,MoH,-32.2126999999999,27.6278,GPS
South Africa,Eastern Cape,Kirkwood Clinic,Clinic,MoH,-33.4005999999999,25.4429,GPS
South Africa,Eastern Cape,Kleinbulhoek Clinic,Clinic,MoH,-32.1,26.5601999999999,GPS
South Africa,Eastern Cape,Kohlo Clinic,Clinic,MoH,-31.5701,29.4074999999999,GPS
South Africa,Eastern Cape,Kolomana Clinic,Clinic,MoH,-32.4255,26.7887999999999,GPS
South Africa,Eastern Cape,Komga Clinic,Clinic,MoH,-32.5816999999999,27.8855,GPS
South Africa,Eastern Cape,Komga Hospital,District Hospital,MoH,-32.576,27.8958,GPS
South Africa,Eastern Cape,Komga Rural Clinic,Clinic,MoH,-32.6629999999999,27.8924999999999,GPS
South Africa,Eastern Cape,Komga Town Clinic,Clinic,MoH,-32.587,27.8848999999999,GPS
South Africa,Eastern Cape,Korsten CHC,Community Health Centre,MoH,-33.9251,25.5706999999999,GPS
South Africa,Eastern Cape,Kotana Clinic,Clinic,MoH,-32.1486999999999,28.1465,GPS
South Africa,Eastern Cape,Kotyana Clinic,Clinic,MoH,-32.0437,28.9994,GPS
South Africa,Eastern Cape,Krakeel Clinic,Clinic,MoH,-33.8143,23.7276999999999,GPS
South Africa,Eastern Cape,Kroonvale Clinic,Clinic,MoH,-32.2391999999999,24.5402999999999,GPS
South Africa,Eastern Cape,Kruisfontein Clinic,Clinic,MoH,-34.0223999999999,24.7463,GPS
South Africa,Eastern Cape,Kruisrivier Clinic,Clinic,MoH,-33.7668,25.3484,GPS
South Africa,Eastern Cape,KTC clinic,Clinic,MoH,-31.2082,29.7989999999999,GPS
South Africa,Eastern Cape,Ku Bengu Clinic,Clinic,MoH,-32.1434,27.6173,GPS
South Africa,Eastern Cape,Kubusi Clinic,Clinic,MoH,-32.5942999999999,27.4129,GPS
South Africa,Eastern Cape,Kungisizwe Clinic,Clinic,MoH,-30.8284999999999,28.6049,GPS
South Africa,Eastern Cape,Kuyasa CHC,Community Health Centre,MoH,-32.0071,27.5825,GPS
South Africa,Eastern Cape,Kwadwesi Clinic,Clinic,MoH,-33.8481,25.5187999999999,GPS
South Africa,Eastern Cape,Kwamagxaki Clinic,Clinic,MoH,-33.8402,25.5335,GPS
South Africa,Eastern Cape,Kwa-Mkholoza Clinic,Clinic,MoH,-32.3205999999999,28.5949999999999,GPS
South Africa,Eastern Cape,Kwa-Nonqubela Clinic,Clinic,MoH,-33.6567999999999,26.4204,GPS
South Africa,Eastern Cape,Kwanonzame New Clinic,Clinic,MoH,-31.5166,24.9994,GPS
South Africa,Eastern Cape,Kwanonzame Old Clinic,Clinic,MoH,-31.5167,25.0091,GPS
South Africa,Eastern Cape,Kwa-Nonzwakazi Clinic,Clinic,MoH,-33.3173,26.0908,GPS
South Africa,Eastern Cape,Kwazakhele CHC,Community Health Centre,MoH,-33.8774999999999,25.5860999999999,GPS
South Africa,Eastern Cape,Kwazakhele Clinic,Clinic,MoH,-33.8808999999999,25.5916999999999,GPS
South Africa,Eastern Cape,Kwazamukucinga Clinic,Clinic,MoH,-32.9427999999999,24.6779,GPS
South Africa,Eastern Cape,Kwazenzele Clinic,Clinic,MoH,-33.4392,25.9742999999999,GPS
South Africa,Eastern Cape,Kwelera Clinic,Clinic,MoH,-32.8233999999999,27.9628,GPS
South Africa,Eastern Cape,Lady Grey Hospital,District Hospital,MoH,-30.7128,27.2119,GPS
South Africa,Eastern Cape,Laetitia Bam CHC,Community Health Centre,MoH,-33.808,25.3982999999999,GPS
South Africa,Eastern Cape,Lahlangubo Clinic Ngcobo,Clinic,MoH,-31.6614,27.8667,GPS
South Africa,Eastern Cape,Lahlangubo Clinic Queenstown,Clinic,MoH,-32.2013,26.6951,GPS
South Africa,Eastern Cape,Langeni Clinic,Clinic,MoH,-31.4086,28.5418999999999,GPS
South Africa,Eastern Cape,Lanti Clinic,Clinic,MoH,-31.867,27.359,GPS
South Africa,Eastern Cape,Lenye Clinic,Clinic,MoH,-32.7494,27.0856999999999,GPS
South Africa,Eastern Cape,Lesseyton Clinic,Clinic,MoH,-31.8424,26.7773,GPS
South Africa,Eastern Cape,Libode Clinic,Clinic,MoH,-31.545,29.0167,GPS
South Africa,Eastern Cape,Likhetlane Clinic,Clinic,MoH,-30.3569999999999,28.5261999999999,GPS
South Africa,Eastern Cape,Lingelihle Clinic,Clinic,MoH,-32.1805999999999,25.6292,GPS
South Africa,Eastern Cape,Linton Grange Clinic,Clinic,MoH,-33.9433999999999,25.5154999999999,GPS
South Africa,Eastern Cape,Livingstone Hospital,Provincial Tertiary Hospital,MoH,-33.9251,25.5706999999999,GPS
South Africa,Eastern Cape,Livingstone Paediatric Unit,Clinic,MoH,-33.9251,25.5706999999999,GPS
South Africa,Eastern Cape,Lizo Ngcana Clinic,Clinic,MoH,-31.9216,26.8632999999999,GPS
South Africa,Eastern Cape,Loerie Clinic,Clinic,MoH,-33.8641,25.0257,GPS
South Africa,Eastern Cape,Lota Clinic,Clinic,MoH,-31.8631999999999,28.3363,GPS
South Africa,Eastern Cape,Lotana Clinic,Clinic,MoH,-31.2825999999999,28.9164999999999,GPS
South Africa,Eastern Cape,Lotusville Clinic,Clinic,MoH,-32.4722999999999,24.0402999999999,GPS
South Africa,Eastern Cape,Louterwater Clinic,Clinic,MoH,-33.7899,23.6311,GPS
South Africa,Eastern Cape,Lower Gungululu Clinic,Clinic,MoH,-31.4628,28.8218999999999,GPS
South Africa,Eastern Cape,Lower Mncuncuzo Clinic,Clinic,MoH,-31.9083,27.5977999999999,GPS
South Africa,Eastern Cape,Lower Regu Clinic,Clinic,MoH,-32.8181,26.9525,GPS
South Africa,Eastern Cape,Lower Seplan Clinic,Clinic,MoH,-31.7127,27.4433,GPS
South Africa,Eastern Cape,Lower Tsitsana Clinic,Clinic,MoH,-30.526,28.2079999999999,GPS
South Africa,Eastern Cape,Lower Zingcuka Clinic,Clinic,MoH,-32.7190999999999,27.0988,GPS
South Africa,Eastern Cape,Lubaleko Clinic,Clinic,MoH,-30.6949,29.367,GPS
South Africa,Eastern Cape,Lubisi Clinic,Clinic,MoH,-31.7989,27.4602,GPS
South Africa,Eastern Cape,Ludalasi Clinic,Clinic,MoH,-31.6301999999999,29.3267999999999,GPS
South Africa,Eastern Cape,Lugangeni Clinic,Clinic,MoH,-30.8333,28.9344,GPS
South Africa,Eastern Cape,Lujizweni Clinic,Clinic,MoH,-31.7699,29.0179,GPS
South Africa,Eastern Cape,Lukhanyiso Clinic,Clinic,MoH,-33.5223,25.7104,GPS
South Africa,Eastern Cape,Lukhanyo Clinic,Clinic,MoH,-33.8171,25.4555,GPS
South Africa,Eastern Cape,Lulama Kama Clinic,Clinic,MoH,-32.7685999999999,26.655,GPS
South Africa,Eastern Cape,Lunga Kobese Clinic,Clinic,MoH,-33.8857,25.5808,GPS
South Africa,Eastern Cape,Lusikisiki Village Clinic Qaukeni,Clinic,MoH,-31.3740999999999,29.5722999999999,GPS
South Africa,Eastern Cape,Luthuli Clinic,Clinic,MoH,-32.1199,27.7392,GPS
South Africa,Eastern Cape,Lutshaya Clinic,Clinic,MoH,-31.3227,29.3606,GPS
South Africa,Eastern Cape,Lutubeni Clinic,Clinic,MoH,-31.9255999999999,28.8826,GPS
South Africa,Eastern Cape,Luyengweni Clinic,Clinic,MoH,-30.6527999999999,28.7694,GPS
South Africa,Eastern Cape,Luyolo NU 9 Clinic,Clinic,MoH,-32.9256999999999,27.7338999999999,GPS
South Africa,Eastern Cape,Lwandile Clinic,Clinic,MoH,-31.8671,29.2088,GPS
South Africa,Eastern Cape,Mabandla Clinic,Clinic,MoH,-33.8096,25.3785999999999,GPS
South Africa,Eastern Cape,Macacuma Clinic,Clinic,MoH,-30.4574,27.353,GPS
South Africa,Eastern Cape,Machibini Clinic Kwabhaca,Clinic,MoH,-30.7267,28.7170999999999,GPS
South Africa,Eastern Cape,Machibini Clinic Queenstown,Clinic,MoH,-31.9205,27.0244,GPS
South Africa,Eastern Cape,Machubeni Clinic,Clinic,MoH,-31.5597999999999,27.1892999999999,GPS
South Africa,Eastern Cape,Macibe Clinic,Clinic,MoH,-32.478,28.2854999999999,GPS
South Africa,Eastern Cape,Mackay's Nek Satellite Clinic,Satellite Clinic,MoH,-31.765,27.1144,GPS
South Africa,Eastern Cape,Maclear Clinic,Clinic,MoH,-31.0688,28.3516,GPS
South Africa,Eastern Cape,Maclear Hospital,District Hospital,MoH,-31.0759,28.3477999999999,GPS
South Africa,Eastern Cape,Madlangala Clinic,Clinic,MoH,-30.1815,28.5768999999999,GPS
South Africa,Eastern Cape,Madwaleni Hospital,District Hospital,MoH,-32.0957999999999,28.8787999999999,GPS
South Africa,Eastern Cape,Madzikane kaZulu Memorial Hospital,District Hospital,MoH,-30.9009,28.9956,GPS
South Africa,Eastern Cape,Magadla Clinic,Clinic,MoH,-30.338,28.6825,GPS
South Africa,Eastern Cape,Magwa Clinic,Clinic,MoH,-31.4183999999999,29.6712999999999,GPS
South Africa,Eastern Cape,Magwala Clinic,Clinic,MoH,-32.0069,27.5498,GPS
South Africa,Eastern Cape,Mahasana Clinic,Clinic,MoH,-32.3382999999999,28.7344,GPS
South Africa,Eastern Cape,Mahlubini Clinic,Clinic,MoH,-32.0225999999999,27.6102999999999,GPS
South Africa,Eastern Cape,Mahlungulu Clinic KSD,Clinic,MoH,-31.5726,28.4928999999999,GPS
South Africa,Eastern Cape,Mahlungulu Clinic Mhlontlo,Clinic,MoH,-31.0567999999999,28.8023999999999,GPS
South Africa,Eastern Cape,Majola Clinic,Clinic,MoH,-31.4976999999999,29.3188,GPS
South Africa,Eastern Cape,Makhotyana CHC,Community Health Centre,MoH,-31.4349999999999,29.0229,GPS
South Africa,Eastern Cape,Makwantini Clinic,Clinic,MoH,-31.1058999999999,29.9903,GPS
South Africa,Eastern Cape,Malabar Satellite Clinic,Satellite Clinic,MoH,-33.9213,25.5326999999999,GPS
South Africa,Eastern Cape,Malangeni Clinic,Clinic,MoH,-31.3019,29.7014,GPS
South Africa,Eastern Cape,Maletswai Clinic,Clinic,MoH,-30.6907,26.6985999999999,GPS
South Africa,Eastern Cape,Malongwana Clinic,Clinic,MoH,-31.0080999999999,29.3636,GPS
South Africa,Eastern Cape,Malusi Clinic,Clinic,MoH,-31.5771,28.8706,GPS
South Africa,Eastern Cape,Maluti CHC,Community Health Centre,MoH,-30.2657999999999,28.7889,GPS
South Africa,Eastern Cape,Mampondomiseni Clinic,Clinic,MoH,-31.6344999999999,29.0905999999999,GPS
South Africa,Eastern Cape,Mangcwanguleni Clinic,Clinic,MoH,-31.3342999999999,29.1688,GPS
South Africa,Eastern Cape,Mangoloaneng Clinic,Clinic,MoH,-30.5156999999999,28.4605999999999,GPS
South Africa,Eastern Cape,Mangqamzeni Clinic,Clinic,MoH,-30.9934,29.0786,GPS
South Africa,Eastern Cape,Mantlaneni Clinic,Clinic,MoH,-31.2337999999999,29.3425,GPS
South Africa,Eastern Cape,Mantusini Clinic,Clinic,MoH,-31.5751999999999,29.294,GPS
South Africa,Eastern Cape,Manzana Clinic,Clinic,MoH,-31.7374,28.0088,GPS
South Africa,Eastern Cape,Manzimahle Clinic,Clinic,MoH,-31.6246,27.5565,GPS
South Africa,Eastern Cape,Mapheleni Clinic,Clinic,MoH,-30.7844,29.2539,GPS
South Africa,Eastern Cape,Mapuzi Clinic,Clinic,MoH,-31.9592999999999,29.1304,GPS
South Africa,Eastern Cape,Maqanyeni Clinic,Clinic,MoH,-31.6421999999999,28.9730999999999,GPS
South Africa,Eastern Cape,Maqashu Clinic,Clinic,MoH,-31.7437,27.335,GPS
South Africa,Eastern Cape,Market Square Clinic,Clinic,MoH,-32.2503,24.5386999999999,GPS
South Africa,Eastern Cape,Marselle Clinic,Clinic,MoH,-33.6792999999999,26.6351,GPS
South Africa,Eastern Cape,Martje Venter Hospital Tarkastad,District Hospital,MoH,-32.0088999999999,26.2588,GPS
South Africa,Eastern Cape,Masakhane Clinic Aberdeen,Clinic,MoH,-32.4727,24.0524999999999,GPS
South Africa,Eastern Cape,Masakhane Clinic Hankey,Clinic,MoH,-33.8277,24.8731,GPS
South Africa,Eastern Cape,Masakhane Clinic N Mandela Metro,Clinic,MoH,-33.9215999999999,25.4452,GPS
South Africa,Eastern Cape,Masakhane Clinic Zwelitsha,Clinic,MoH,-32.9256,27.4325,GPS
South Africa,Eastern Cape,Masakhe Clinic,Clinic,MoH,-31.5544,26.5600999999999,GPS
South Africa,Eastern Cape,Masele Clinic,Clinic,MoH,-32.9358999999999,27.3307,GPS
South Africa,Eastern Cape,Masibulele Clinic,Clinic,MoH,-30.3592,27.4412999999999,GPS
South Africa,Eastern Cape,Masincedane Clinic,Clinic,MoH,-32.6858999999999,27.1136,GPS
South Africa,Eastern Cape,Masiphile Clinic,Clinic,MoH,-32.8543,27.7891,GPS
South Africa,Eastern Cape,Matatiele Community Clinic,Clinic,MoH,-30.3342999999999,28.8145999999999,GPS
South Africa,Eastern Cape,Matomela Clinic,Clinic,MoH,-33.2757999999999,27.1141,GPS
South Africa,Eastern Cape,Matubeni Clinic,Clinic,MoH,-30.9651,29.1611,GPS
South Africa,Eastern Cape,Matyantya Clinic,Clinic,MoH,-31.7854999999999,27.0718,GPS
South Africa,Eastern Cape,Mawusheni Clinic,Clinic,MoH,-31.9406,27.6702,GPS
South Africa,Eastern Cape,Max Madlingozi Clinic,Clinic,MoH,-33.8697,25.5829999999999,GPS
South Africa,Eastern Cape,Maxwele Clinic,Clinic,MoH,-31.7044999999999,28.7347,GPS
South Africa,Eastern Cape,Mbadango Clinic,Clinic,MoH,-31.1114,29.6096,GPS
South Africa,Eastern Cape,Mbalisweni Clinic,Clinic,MoH,-31.2684,29.1153,GPS
South Africa,Eastern Cape,Mbekweni CHC,Community Health Centre,MoH,-31.7200999999999,28.6864999999999,GPS
South Africa,Eastern Cape,Mbokotwana Clinic,Clinic,MoH,-31.2502999999999,28.8066,GPS
South Africa,Eastern Cape,Mbotyi Clinic,Clinic,MoH,-31.4671999999999,29.7296,GPS
South Africa,Eastern Cape,Mbulukweza Clinic,Clinic,MoH,-32.2325999999999,27.7168999999999,GPS
South Africa,Eastern Cape,Mcambalala Clinic,Clinic,MoH,-31.8841,27.4943999999999,GPS
South Africa,Eastern Cape,Mcewula Clinic,Clinic,MoH,-31.5121,27.5284,GPS
South Africa,Eastern Cape,Mdanjelwa Clinic,Clinic,MoH,-31.8006999999999,28.2184999999999,GPS
South Africa,Eastern Cape,Mdeni Clinic,Clinic,MoH,-31.0344,28.7793999999999,GPS
South Africa,Eastern Cape,Mdingi Clinic,Clinic,MoH,-32.8237,27.3296999999999,GPS
South Africa,Eastern Cape,Mdyobe Clinic,Clinic,MoH,-31.1325,29.0504,GPS
South Africa,Eastern Cape,Meje Clinic,Clinic,MoH,-31.0502,29.8747,GPS
South Africa,Eastern Cape,Melani Clinic,Clinic,MoH,-32.7254,26.8738999999999,GPS
South Africa,Eastern Cape,Melitafa Clinic,Clinic,MoH,-32.0713999999999,28.6807,GPS
South Africa,Eastern Cape,Mevana Clinic,Clinic,MoH,-31.5279999999999,29.2960999999999,GPS
South Africa,Eastern Cape,Mfundambini Clinic,Clinic,MoH,-30.8993,29.6664999999999,GPS
South Africa,Eastern Cape,Mfundisweni Clinic,Clinic,MoH,-30.8982999999999,29.52,GPS
South Africa,Eastern Cape,Mgcwe Clinic,Clinic,MoH,-32.1396,28.2022,GPS
South Africa,Eastern Cape,Mgudu Clinic,Clinic,MoH,-31.4783,28.3469,GPS
South Africa,Eastern Cape,Mgwalana Clinic,Clinic,MoH,-32.7550999999999,26.962,GPS
South Africa,Eastern Cape,Mgwali Clinic,Clinic,MoH,-32.4611,27.6055999999999,GPS
South Africa,Eastern Cape,Mgwenyane Clinic,Clinic,MoH,-31.5553999999999,29.2333,GPS
South Africa,Eastern Cape,Mhlahlane Clinic,Clinic,MoH,-31.4183999999999,28.541,GPS
South Africa,Eastern Cape,Mhlakulo CHC,Community Health Centre,MoH,-31.4021,28.8441,GPS
South Africa,Eastern Cape,Mhlanga Clinic,Clinic,MoH,-31.4637999999999,27.1611,GPS
South Africa,Eastern Cape,Mhlopekazi Clinic,Clinic,MoH,-31.7367999999999,28.2692,GPS
South Africa,Eastern Cape,Mhlotsheni Clinic,Clinic,MoH,-30.8027,29.0909,GPS
South Africa,Eastern Cape,Mhlwazi Clinic,Clinic,MoH,-31.5137,27.9883999999999,GPS
South Africa,Eastern Cape,Michausdal Clinic,Clinic,MoH,-32.1736,25.645,GPS
South Africa,Eastern Cape,Middelburg Clinic,Clinic,MoH,-31.4952,25.0078999999999,GPS
South Africa,Eastern Cape,Middle Street Clinic,Clinic,MoH,-33.7577,25.3911,GPS
South Africa,Eastern Cape,Middle Terrace Clinic,Clinic,MoH,-33.3003,26.5365,GPS
South Africa,Eastern Cape,Middle Terrace Satellite Clinic,Satellite Clinic,MoH,-33.3004,26.5367,GPS
South Africa,Eastern Cape,Middle Terrace TLC Clinic,Clinic,MoH,-33.3004,26.5367,GPS
South Africa,Eastern Cape,Middledrift CHC,Community Health Centre,MoH,-32.8134999999999,26.9882999999999,GPS
South Africa,Eastern Cape,Midland Hospital,District Hospital,MoH,-32.2608,24.5362,GPS
South Africa,Eastern Cape,Midros Clinic,Clinic,MoH,-31.5029,25.0263999999999,GPS
South Africa,Eastern Cape,Misgund Clinic,Clinic,MoH,-33.7631,23.5024,GPS
South Africa,Eastern Cape,Missionvale Clinic,Clinic,MoH,-33.8767,25.55,GPS
South Africa,Eastern Cape,Mitford Clinic,Clinic,MoH,-31.9895,26.5305,GPS
South Africa,Eastern Cape,Mjanyana Clinic,Clinic,MoH,-31.8323,28.1061,GPS
South Africa,Eastern Cape,Mjanyana Hospital,District Hospital,MoH,-31.8359999999999,28.1038,GPS
South Africa,Eastern Cape,Mjika Clinic,Clinic,MoH,-31.4363999999999,28.6099999999999,GPS
South Africa,Eastern Cape,Mkambathi Clinic,Clinic,MoH,-31.2907,29.949,GPS
South Africa,Eastern Cape,Mkanyisi Clinic,Clinic,MoH,-32.5874999999999,27.8858,GPS
South Africa,Eastern Cape,Mkapusi Clinic,Clinic,MoH,-31.5950999999999,27.1070999999999,GPS
South Africa,Eastern Cape,Mkemane Clinic,Clinic,MoH,-30.6679999999999,29.0185999999999,GPS
South Africa,Eastern Cape,Mnceba Clinic,Clinic,MoH,-30.8947,29.2121,GPS
South Africa,Eastern Cape,Mncotsho Clinic,Clinic,MoH,-32.9350999999999,27.5997999999999,GPS
South Africa,Eastern Cape,Mngungu Clinic,Clinic,MoH,-31.0562,30.0321,GPS
South Africa,Eastern Cape,Mntwana Clinic,Clinic,MoH,-30.9767,28.9237,GPS
South Africa,Eastern Cape,Mnyibashe Clinic,Clinic,MoH,-32.1293,27.8042,GPS
South Africa,Eastern Cape,Mnyolo Clinic,Clinic,MoH,-31.4944999999999,28.2883,GPS
South Africa,Eastern Cape,Molteno Clinic,Clinic,MoH,-31.3959,26.3604999999999,GPS
South Africa,Eastern Cape,Molteno Hospital,District Hospital,MoH,-31.3916,26.3554999999999,GPS
South Africa,Eastern Cape,Mooiplaas Clinic,Clinic,MoH,-32.7376,28.0540999999999,GPS
South Africa,Eastern Cape,Moore Street Clinic,Clinic,MoH,-33.0127999999999,27.9155,GPS
South Africa,Eastern Cape,Moses Mabida Clinic,Clinic,MoH,-33.3973,25.4807999999999,GPS
South Africa,Eastern Cape,Motherwell CHC,Community Health Centre,MoH,-33.8117999999999,25.5978999999999,GPS
South Africa,Eastern Cape,Motherwell NU 11 Clinic,Clinic,MoH,-33.7832999999999,25.5896,GPS
South Africa,Eastern Cape,Motherwell NU 2 Clinic,Clinic,MoH,-33.8006,25.6032,GPS
South Africa,Eastern Cape,Motherwell NU 8 Clinic,Clinic,MoH,-33.8003,25.5898,GPS
South Africa,Eastern Cape,Mount Arthur Clinic,Clinic,MoH,-31.6863999999999,27.1536,GPS
South Africa,Eastern Cape,Mount Ayliff Gateway Clinic,Clinic,MoH,-30.8050999999999,29.3597,GPS
South Africa,Eastern Cape,Mount Ayliff Hospital,District Hospital,MoH,-30.8051999999999,29.3596,GPS
South Africa,Eastern Cape,Mount Coke CHC,Community Health Centre,MoH,-32.9804,27.4424999999999,GPS
South Africa,Eastern Cape,Mount Frere Gateway Clinic,Clinic,MoH,-30.9009,28.9956,GPS
South Africa,Eastern Cape,Mount Hargreaves Clinic,Clinic,MoH,-30.4059999999999,28.7066,GPS
South Africa,Eastern Cape,Mpame Clinic,Clinic,MoH,-32.0979,29.0417999999999,GPS
South Africa,Eastern Cape,Mpeko Clinic,Clinic,MoH,-31.6236,28.6332999999999,GPS
South Africa,Eastern Cape,Mpetsheni Clinic,Clinic,MoH,-30.9955,29.8019,GPS
South Africa,Eastern Cape,Mpharane Clinic,Clinic,MoH,-30.2639,28.4775999999999,GPS
South Africa,Eastern Cape,Mpindweni Clinic,Clinic,MoH,-31.5117,28.7811999999999,GPS
South Africa,Eastern Cape,Mpongo Clinic,Clinic,MoH,-33.1576,27.5262999999999,GPS
South Africa,Eastern Cape,Mpoza Clinic Lusikisiki,Clinic,MoH,-31.2363,29.5572,GPS
South Africa,Eastern Cape,Mpoza Clinic Mount Frere,Clinic,MoH,-30.7318,29.0692999999999,GPS
South Africa,Eastern Cape,Mpozolo Clinic,Clinic,MoH,-32.1816,28.7791,GPS
South Africa,Eastern Cape,Mpukane Clinic,Clinic,MoH,-32.331,27.8747,GPS
South Africa,Eastern Cape,Mpunzana Clinic,Clinic,MoH,-31.8037999999999,28.6674,GPS
South Africa,Eastern Cape,Mqambeli Clinic,Clinic,MoH,-32.4202999999999,28.1082,GPS
South Africa,Eastern Cape,Mqanduli CHC,Community Health Centre,MoH,-31.8234999999999,28.765,GPS
South Africa,Eastern Cape,Mqhekezweni Clinic,Clinic,MoH,-31.7334999999999,28.4676,GPS
South Africa,Eastern Cape,Mqhele Clinic,Clinic,MoH,-31.9941999999999,28.8919999999999,GPS
South Africa,Eastern Cape,Mqokolweni Clinic,Clinic,MoH,-31.1219,28.5492999999999,GPS
South Africa,Eastern Cape,Msendo Clinic,Clinic,MoH,-32.2708999999999,28.7894,GPS
South Africa,Eastern Cape,Msobomvu Clinic,Clinic,MoH,-32.7004999999999,26.8527999999999,GPS
South Africa,Eastern Cape,Mtakatye Clinic,Clinic,MoH,-31.8463999999999,29.2453,GPS
South Africa,Eastern Cape,Mtambalala Clinic,Clinic,MoH,-31.3249999999999,29.3529,GPS
South Africa,Eastern Cape,Mthatha Defence Force Clinic,Clinic,MoH,-31.5705999999999,28.6541,GPS
South Africa,Eastern Cape,Mthatha Gateway Clinic,Clinic,MoH,-31.5902999999999,28.7658999999999,GPS
South Africa,Eastern Cape,Mthatha General Hospital,Regional Hospital,MoH,-31.5902999999999,28.7658999999999,GPS
South Africa,Eastern Cape,Mthatha Immunisation Pool Clinic,Clinic,MoH,-31.5902999999999,28.7658999999999,GPS
South Africa,Eastern Cape,Mtingwevu Clinic,Clinic,MoH,-31.747,27.6282,GPS
South Africa,Eastern Cape,Mtombe Clinic,Clinic,MoH,-33.0544999999999,27.3345999999999,GPS
South Africa,Eastern Cape,Mtyholo Clinic,Clinic,MoH,-32.9919,27.3566,GPS
South Africa,Eastern Cape,Musong Clinic,Clinic,MoH,-30.491,27.5607,GPS
South Africa,Eastern Cape,Mvenyane Clinic,Clinic,MoH,-30.5524999999999,29.0363,GPS
South Africa,Eastern Cape,Mwaca Clinic,Clinic,MoH,-30.6399,29.2381999999999,GPS
South Africa,Eastern Cape,Mxalanga Clinic,Clinic,MoH,-32.7398,27.3659,GPS
South Africa,Eastern Cape,Mxhelo Clinic,Clinic,MoH,-32.7946,26.7348,GPS
South Africa,Eastern Cape,Mzamomhle Clinic Albert,Clinic,MoH,-31.0072,26.3352,GPS
South Africa,Eastern Cape,Mzamomhle Clinic Bedford,Clinic,MoH,-32.6903,26.0965999999999,GPS
South Africa,Eastern Cape,Mzintlava Clinic,Clinic,MoH,-31.4058999999999,29.5108,GPS
South Africa,Eastern Cape,Mziwabantu Clinic,Clinic,MoH,-32.578,25.128,GPS
South Africa,Eastern Cape,Mzongwana Clinic,Clinic,MoH,-30.1677,29.0520999999999,GPS
South Africa,Eastern Cape,Ncambele Clinic,Clinic,MoH,-31.5013,28.7361,GPS
South Africa,Eastern Cape,Ncedolwethu Clinic,Clinic,MoH,-31.3294999999999,27.8231,GPS
South Africa,Eastern Cape,Nceduluntu Clinic,Clinic,MoH,-31.3774,26.3539999999999,GPS
South Africa,Eastern Cape,Ncembu Clinic,Clinic,MoH,-31.3516,28.4067,GPS
South Africa,Eastern Cape,Ncera Clinic,Clinic,MoH,-33.1156,27.5924,GPS
South Africa,Eastern Cape,Ncizele Clinic,Clinic,MoH,-32.593,28.4331999999999,GPS
South Africa,Eastern Cape,Ncora Clinic,Clinic,MoH,-31.8185,27.7408,GPS
South Africa,Eastern Cape,Ndabakazi Clinic,Clinic,MoH,-32.3477999999999,28.0382,GPS
South Africa,Eastern Cape,Ndanya Clinic,Clinic,MoH,-31.5723999999999,28.9617,GPS
South Africa,Eastern Cape,Ndawenzima Clinic,Clinic,MoH,-30.9095,29.3617999999999,GPS
